acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label,smv
103,-175,-49,215,0,711,379,-685,-65,0,208.8899231652882
104,-152,-49,131,35,688,401,-616,-68,0,190.5806915718379
114,-139,-59,17,67,651,423,-561,-86,0,189.203594046202
116,-129,-59,-126,101,614,438,-514,-104,0,183.24300805214915
116,-130,-66,-293,144,584,428,-515,-125,0,186.31156700537946
113,-125,-48,-492,196,568,423,-506,-94,0,175.20844728494114
106,-131,-45,-627,264,558,396,-501,-58,0,174.4190356583822
101,-143,-41,-697,356,571,363,-538,-44,0,179.80823117977664
83,-160,-30,-712,453,599,318,-595,6,0,182.72657168567466
67,-172,-23,-668,545,626,264,-646,47,0,186.01612833300234
50,-186,-9,-578,625,649,199,-695,73,0,192.81338127837498
33,-196,-9,-462,683,674,140,-732,87,0,198.96230798822174
15,-200,-9,-339,722,692,75,-773,89,0,200.76354250709963
7,-208,-19,-226,747,705,26,-785,80,0,208.98325291754838
-1,-207,-21,-135,757,712,2,-792,67,0,208.06489372308823
-10,-203,-24,-68,766,703,-22,-784,55,0,204.65825172711703
-10,-199,-23,-22,776,683,-48,-764,36,0,200.57417580536134
-11,-192,-25,3,790,658,-49,-747,26,0,193.93297811357408
-3,-184,-27,10,804,632,-21,-719,21,0,185.9946235782099
6,-182,-34,11,826,609,3,-694,-4,0,185.24578267804102
-4,-176,-36,7,869,579,-19,-685,-8,0,179.6886195617296
-10,-177,-36,-10,918,549,-51,-691,-13,0,180.90052515125544
-13,-171,-24,-34,947,511,-45,-651,35,0,173.16466152191677
-12,-167,-20,-45,955,471,-43,-656,40,0,168.62087652482418
-4,-166,-13,-64,965,440,-33,-643,64,0,166.5562967888035
-7,-167,-10,-79,979,410,-25,-641,78,0,167.44551352604225
-4,-170,-5,-96,992,380,-27,-653,102,0,170.12054549642144
-8,-178,3,-108,1010,352,-27,-679,141,0,178.20493820318222
-4,-190,14,-108,1026,317,-24,-729,173,0,190.55707806324068
-4,-201,23,-91,1044,279,-22,-770,216,0,202.35117988289568
-4,-216,28,-53,1066,242,-18,-827,237,0,217.84398086704164
-10,-231,31,-6,1093,201,-30,-886,232,0,233.285233137462
1,-243,33,50,1124,160,-14,-931,245,0,245.23254270182005
1,-253,23,118,1149,112,-8,-962,224,0,254.04527155607522
5,-258,16,181,1176,70,5,-996,194,0,258.54400012377005
5,-267,7,241,1208,39,25,-1030,153,0,267.1385408360239
10,-275,-1,296,1239,10,35,-1072,115,0,275.18357509124706
12,-285,-6,327,1264,-13,43,-1093,94,0,285.31561471465244
5,-288,-8,360,1279,-43,24,-1115,81,0,288.15447246225415
-3,-291,-17,374,1268,-64,-6,-1144,76,0,291.51157781467276
-9,-298,-6,358,1231,-69,-23,-1170,87,0,298.1962441078023
-17,-308,-2,324,1166,-69,-51,-1197,112,0,308.475282640279
-26,-304,19,292,1079,-54,-78,-1169,193,0,305.7008341499905
-32,-297,36,290,977,-30,-110,-1147,247,0,300.8803749000589
-40,-292,45,309,871,7,-139,-1144,288,0,298.14258333891183
-38,-294,59,325,768,55,-150,-1146,341,0,302.25982200749075
-48,-293,78,328,673,102,-157,-1153,404,0,306.9804554039231
-49,-294,75,320,579,149,-177,-1152,419,0,307.3467097595157
-63,-293,68,294,465,196,-216,-1145,385,0,307.314171492302
-73,-286,51,250,331,240,-258,-1129,316,0,299.5429852291654
-76,-279,26,184,205,273,-275,-1092,234,0,290.33256792857395
-72,-262,15,108,107,291,-269,-1051,176,0,272.1268086756614
-66,-263,16,37,48,300,-258,-1021,177,0,271.6265819097976
-66,-260,32,-9,16,310,-259,-1027,236,0,270.1481075262235
-66,-269,53,-27,-18,320,-252,-1042,332,0,282.0035460769953
-66,-275,63,-30,-79,330,-252,-1083,367,0,289.7412638890084
-65,-293,50,-57,-163,333,-215,-1186,310,0,304.2597574441944
-66,-334,9,-173,-250,331,-249,-1374,140,0,340.57745080965066
-95,-379,-40,-412,-322,338,-395,-1529,-55,0,392.76710656571026
-142,-405,-97,-716,-355,378,-541,-1630,-272,0,439.9977272668576
-151,-447,-155,-982,-412,447,-562,-1769,-526,0,496.62359992251675
-143,-503,-193,-1121,-573,503,-509,-1939,-682,0,557.4109794397667
-95,-542,-188,-1070,-786,579,-328,-2067,-657,0,581.4920463772484
-25,-548,-152,-825,-910,701,-84,-2071,-481,0,569.2389656374553
14,-519,-95,-463,-908,839,39,-1953,-268,0,527.8086774580349
21,-468,-56,-99,-840,971,73,-1784,-111,0,471.80610424198625
29,-409,-45,146,-729,1087,108,-1581,-53,0,412.488787726406
48,-355,-34,213,-590,1169,143,-1375,-20,0,359.8402423298428
60,-311,-42,189,-469,1220,221,-1190,-49,0,319.50743340335606
80,-273,-72,160,-397,1226,313,-1044,-157,0,293.4501661270615
100,-241,-104,161,-352,1192,373,-912,-306,0,280.8860979115912
107,-211,-138,182,-297,1139,395,-821,-444,0,273.88683794589326
104,-201,-155,189,-236,1083,377,-767,-496,0,274.3027524469997
101,-198,-161,163,-197,1030,377,-774,-526,0,274.45582522511705
95,-212,-168,57,-178,959,357,-842,-540,0,286.69321582486043
91,-235,-144,-140,-157,860,322,-937,-460,0,290.2447243275922
71,-260,-116,-360,-135,752,276,-1016,-361,0,293.4229029915695
61,-285,-93,-547,-122,647,231,-1122,-254,0,305.9329992008054
57,-305,-70,-666,-102,549,212,-1198,-176,0,318.0786066367872
49,-338,-67,-731,-73,455,205,-1302,-144,0,348.04310077919945
48,-363,-56,-761,-42,365,186,-1380,-115,0,370.41733220787603
46,-369,-47,-730,-6,272,168,-1399,-75,0,374.8146208460924
42,-368,-46,-626,19,165,171,-1404,-61,0,373.23451073018424
17,-360,-41,-492,36,47,93,-1386,-55,0,362.7257917490842
-12,-354,-39,-342,47,-66,-16,-1364,-34,0,356.34393498416665
-45,-338,-31,-194,26,-171,-133,-1303,-7,0,342.3886680367795
-70,-322,-36,-62,-30,-257,-239,-1256,-15,0,331.4815228636432
-78,-314,-50,10,-118,-319,-276,-1215,-47,0,327.3835670891256
-78,-303,-64,17,-211,-383,-309,-1186,-113,0,319.3571668211002
-80,-290,-69,-37,-281,-440,-299,-1143,-153,0,308.6438076488819
-80,-273,-66,-106,-319,-501,-311,-1069,-144,0,292.0359566902678
-83,-248,-62,-139,-331,-547,-323,-954,-128,0,268.76941790315357
-85,-219,-66,-130,-331,-576,-336,-853,-136,0,244.0122947722102
-84,-202,-62,-137,-336,-586,-343,-793,-127,0,227.3851358378555
-81,-182,-52,-160,-363,-590,-319,-711,-95,0,205.8858907259067
-67,-164,-46,-177,-404,-594,-272,-627,-58,0,183.0327839486686
-65,-146,-49,-178,-437,-606,-255,-573,-59,0,167.15860731652438
-57,-135,-41,-201,-454,-611,-217,-537,-44,0,152.16767067941862
-53,-128,-46,-240,-480,-624,-188,-507,-37,0,145.9760254288354
-36,-124,-32,-295,-527,-646,-147,-475,-26,0,133.02631318652712
-29,-121,-38,-348,-586,-674,-106,-464,-29,0,130.09996156801893
-17,-119,-36,-399,-640,-699,-62,-450,-2,0,125.4830665866913
-9,-119,-27,-420,-673,-728,-34,-457,9,0,122.35603785674003
-3,-127,-30,-418,-692,-758,-11,-474,13,0,130.5296901091855
2,-130,-30,-402,-705,-776,11,-501,20,0,133.43163043296744
2,-137,-24,-376,-703,-785,-4,-522,24,0,139.1006829602213
-6,-145,-23,-333,-694,-781,-26,-542,30,0,146.935359937627
-8,-153,-25,-277,-689,-763,-27,-580,25,0,155.23530526268823
-9,-161,-32,-211,-690,-730,-27,-606,24,0,164.39586369492392
0,-166,-26,-138,-690,-686,-9,-621,18,0,168.02380783686579
5,-170,-31,-66,-687,-637,22,-634,17,0,172.87567787285752
11,-169,-30,-12,-679,-580,25,-649,6,0,171.99418594824652
7,-173,-30,23,-663,-525,19,-655,2,0,175.72137035659608
4,-171,-31,41,-652,-472,8,-650,10,0,173.83325343558406
-1,-172,-30,53,-652,-419,-2,-655,6,0,174.5995418092499
-1,-173,-35,50,-661,-362,2,-668,-1,0,176.50779019635365
-2,-175,-31,39,-676,-300,2,-674,3,0,177.73575892318348
3,-178,-31,25,-694,-235,14,-696,-2,0,180.70417814760123
7,-180,-24,6,-715,-166,22,-707,14,0,181.72781845386248
9,-191,-20,-24,-734,-93,33,-737,32,0,192.25503894566717
17,-197,-9,-44,-738,-23,53,-749,70,0,197.93685861910612
19,-211,2,-39,-733,32,79,-791,106,0,211.8631633861819
24,-221,4,-25,-723,83,85,-843,130,0,222.33533232484666
9,-225,7,-12,-713,140,44,-865,135,0,225.2887036670947
33,-250,32,8,-695,215,128,-944,223,0,254.19087316424248
34,-264,36,55,-731,232,141,-1022,248,0,268.6037974415105
39,-274,39,112,-779,243,157,-1067,263,0,279.49597492629476
42,-282,38,173,-807,253,156,-1091,277,0,287.6317089613035
48,-293,43,243,-821,267,191,-1135,264,0,300.003333314815
56,-303,36,311,-836,269,226,-1169,250,0,310.22733599732953
61,-313,26,375,-841,263,247,-1190,219,0,319.9468705894777
61,-312,21,433,-831,253,237,-1204,205,0,318.6000627746329
63,-318,22,487,-811,239,224,-1207,193,0,324.9261454546248
52,-309,20,538,-795,223,212,-1193,202,0,313.9824835878588
49,-299,28,588,-787,203,199,-1152,221,0,304.2794767972365
49,-285,32,632,-775,182,175,-1106,243,0,290.9467305195231
47,-270,42,664,-742,153,167,-1045,288,0,277.25980595823836
46,-256,56,690,-682,107,157,-986,344,0,266.06014357659814
42,-248,53,697,-596,66,134,-964,337,0,257.05446893606035
42,-245,38,664,-466,42,137,-961,257,0,251.46172671005024
59,-238,17,582,-299,13,200,-939,193,0,245.79259549465684
80,-231,-2,446,-132,-34,279,-924,120,0,244.468811916776
92,-230,-20,272,24,-101,326,-930,52,0,248.52364072659165
101,-240,-17,74,170,-171,348,-958,40,0,260.9406062689362
98,-257,-10,-112,298,-240,354,-1013,77,0,275.23262887964427
95,-275,14,-252,406,-310,351,-1074,171,0,291.28336718734903
90,-288,41,-329,478,-376,341,-1122,289,0,304.50779957170226
86,-297,73,-344,510,-438,344,-1142,396,0,317.70111740439313
88,-301,85,-308,522,-500,345,-1160,457,0,324.9153735974954
87,-299,90,-234,535,-564,331,-1156,477,0,324.14502926930714
82,-299,79,-149,552,-601,316,-1154,434,0,319.9468705894777
80,-297,57,-81,571,-624,302,-1156,352,0,312.8226334522488
64,-299,24,-56,579,-648,254,-1176,217,0,306.71322110401434
42,-302,-12,-107,563,-650,182,-1198,94,0,305.1425896200004
22,-326,-44,-224,516,-635,104,-1292,-40,0,329.69076420185024
16,-354,-68,-390,443,-625,83,-1392,-145,0,360.82682827084795
22,-386,-85,-548,294,-628,105,-1499,-222,0,395.85982367499736
34,-418,-124,-672,139,-654,126,-1617,-368,0,437.3282520030006
63,-448,-173,-759,76,-690,207,-1721,-595,0,484.35730612844065
90,-472,-212,-797,153,-752,291,-1818,-755,0,525.1932977485528
98,-478,-233,-762,341,-849,332,-1813,-844,0,540.7189658223576
102,-465,-242,-648,554,-982,372,-1742,-879,0,534.0346430710277
102,-432,-236,-473,700,-1149,366,-1618,-845,0,502.7166199759065
78,-386,-220,-299,776,-1301,292,-1446,-760,0,451.08757464598824
43,-336,-185,-178,811,-1493,159,-1252,-591,0,385.9663197741482
7,-276,-124,-114,786,-1656,20,-1025,-368,0,302.6565710504234
-27,-220,-76,-95,673,-1779,-94,-840,-168,0,234.3181597742693
-30,-180,-23,-121,492,-1863,-100,-679,31,0,183.92661580097646
-42,-150,-15,-146,317,-1949,-180,-591,54,0,156.4896162689397
-48,-163,-47,-174,255,-1986,-210,-651,-59,0,176.30087918101827
-61,-189,-79,-257,286,-1959,-235,-773,-205,0,213.73581824298893
-76,-240,-117,-408,316,-1847,-282,-937,-331,0,277.6058356735319
-92,-300,-120,-589,317,-1673,-355,-1152,-382,0,335.95237757753705
-107,-366,-100,-738,288,-1465,-407,-1378,-309,0,394.21440866614705
-116,-417,-72,-773,213,-1246,-418,-1564,-205,0,438.7812666921869
-110,-450,-42,-655,74,-1026,-405,-1699,-78,0,465.14943835288034
-92,-462,-29,-400,-115,-797,-341,-1755,-24,0,471.9629222725022
-71,-455,-33,-75,-312,-571,-267,-1731,-14,0,461.68712349382236
-56,-436,-44,262,-488,-361,-211,-1667,-46,0,441.7782249047592
-51,-402,-53,560,-646,-169,-173,-1555,-87,0,408.6734637825167
-40,-369,-73,790,-798,12,-143,-1443,-150,0,378.27238863020386
-26,-336,-80,932,-924,181,-107,-1322,-195,0,346.3697446371435
-9,-309,-98,1002,-1001,341,-54,-1206,-261,0,324.29307732358393
10,-284,-111,1005,-1015,479,2,-1128,-329,0,305.0852339920764
26,-261,-126,950,-977,592,75,-1029,-363,0,290.98625397087056
48,-244,-126,842,-897,675,159,-979,-378,0,278.7758956581433
65,-231,-117,696,-791,716,226,-931,-352,0,266.97378148424986
72,-219,-108,524,-681,734,263,-875,-317,0,254.5761182829214
81,-207,-90,346,-579,741,286,-817,-246,0,239.8124267005361
97,-192,-67,201,-497,746,348,-758,-168,0,225.30423875284725
105,-178,-58,112,-431,739,372,-696,-118,0,214.64622055838765
112,-171,-53,63,-370,722,412,-664,-97,0,211.17291492992183
118,-154,-48,12,-326,702,447,-614,-70,0,199.85995096566995
129,-146,-50,-47,-295,680,477,-585,-67,0,201.1392552437241
139,-138,-44,-147,-266,666,516,-548,-59,0,200.7510896608036
151,-134,-37,-272,-229,650,561,-534,-39,0,205.24619363096602
153,-144,-37,-390,-169,635,551,-544,-26,0,213.34010405922277
137,-144,-29,-486,-74,630,505,-554,4,0,200.86313748420838
121,-153,-24,-542,48,636,446,-591,32,0,196.53498416312553
104,-166,-18,-539,174,652,381,-624,55,0,196.71298889498883
81,-174,-14,-479,283,672,306,-661,70,0,192.43960091415696
64,-184,-12,-380,375,687,229,-685,72,0,195.18196638009363
47,-190,-15,-270,443,706,170,-707,70,0,196.30078960615518
37,-190,-17,-165,493,720,124,-717,71,0,194.31417858715304
24,-188,-19,-70,536,728,89,-725,53,0,190.4757202375148
18,-186,-23,-4,579,735,58,-720,39,0,188.27904822364064
11,-190,-33,39,628,732,36,-716,12,0,193.15796644197724
11,-180,-39,52,677,724,23,-716,-6,0,184.50474248647376
9,-184,-38,40,730,710,28,-713,-14,0,188.09837851507388
7,-176,-36,19,780,687,26,-685,-1,0,179.7804216259379
6,-177,-38,0,827,660,12,-676,-5,0,181.13254815189896
4,-177,-30,-27,868,632,-3,-673,5,0,179.56892826989863
-1,-173,-32,-62,903,602,-3,-669,26,0,175.9374888987563
-2,-173,-25,-97,928,567,-9,-673,40,0,174.80846661417746
-3,-176,-17,-128,950,534,-12,-676,54,0,176.84456451924103
-1,-177,-12,-152,968,499,-7,-687,69,0,177.40913167027227
1,-184,-12,-169,986,458,-11,-691,73,0,184.39360075664231
5,-185,-13,-183,1003,409,7,-715,74,0,185.52358340653083
9,-191,1,-200,1024,356,29,-737,87,0,191.2145391961605
13,-198,-6,-210,1046,298,43,-766,98,0,198.5170017907786
9,-208,-4,-210,1071,232,40,-801,117,0,208.2330425268766
11,-219,7,-197,1098,170,33,-836,150,0,219.38778452776262
-2,-233,11,-156,1121,108,-2,-871,158,0,233.26808611552502
1,-241,11,-100,1136,57,5,-930,168,0,241.2529792562156
-2,-245,11,-26,1147,-1,-14,-946,166,0,245.25496936861444
-2,-252,13,65,1161,-52,-20,-961,155,0,252.3430205097815
-7,-254,0,163,1184,-89,-19,-971,137,0,254.09643838511394
-3,-256,-7,256,1208,-110,-19,-981,100,0,256.11325619733157
-2,-257,-11,327,1231,-120,-23,-997,70,0,257.2430757085601
0,-266,-15,363,1253,-124,-23,-1023,75,0,266.42259663924904
-2,-258,-10,380,1272,-132,-8,-1004,90,0,258.20147172314876
-10,-257,-6,405,1292,-143,-33,-1009,100,0,257.26445537617514
-16,-257,0,397,1302,-143,-55,-1006,129,0,257.4975728040946
-24,-256,10,360,1278,-130,-85,-1006,162,0,257.3169252109157
-29,-254,17,295,1215,-111,-114,-1002,194,0,256.21475367355407
-38,-252,23,225,1118,-87,-134,-990,221,0,255.88473967784793
-49,-250,37,161,993,-61,-159,-986,255,0,257.4296020274281
-51,-254,48,108,857,-26,-185,-990,296,0,263.4786518866377
-57,-259,59,67,712,19,-197,-1019,342,0,271.6817991695432
-68,-276,76,32,568,75,-234,-1073,391,0,294.2379989056478
-79,-285,76,-6,424,134,-279,-1128,426,0,305.35553048864205
-95,-299,69,-40,273,192,-338,-1170,404,0,321.22733383073114
-108,-305,62,-67,119,255,-410,-1194,356,0,329.4434701128556
-119,-308,45,-95,-16,322,-447,-1194,299,0,333.24165405903267
-120,-304,40,-122,-120,380,-461,-1186,258,0,329.2658500361068
-118,-302,42,-132,-192,426,-451,-1165,266,0,326.9434201815354
-111,-300,46,-114,-247,466,-426,-1163,304,0,323.1671394185987
-107,-299,57,-71,-295,505,-396,-1162,333,0,322.64376640499347
-96,-301,55,-28,-341,542,-366,-1160,340,0,320.689881349568
-85,-313,38,-13,-382,571,-328,-1215,272,0,326.5547427308322
-82,-347,-4,-77,-425,597,-312,-1363,121,0,356.57958438474856
-101,-377,-49,-257,-468,618,-392,-1501,-74,0,393.3586150067137
-136,-400,-108,-504,-502,645,-518,-1594,-300,0,436.07338831898466
-137,-431,-169,-738,-565,701,-510,-1688,-556,0,482.79498754647403
-108,-476,-217,-906,-731,754,-396,-1842,-764,0,534.1619604576874
-58,-512,-231,-934,-975,804,-204,-1955,-825,0,564.6848678687963
9,-525,-212,-786,-1160,891,9,-1977,-764,0,566.2596577542851
37,-502,-176,-515,-1173,989,120,-1918,-609,0,533.2438466592934
40,-472,-133,-224,-1061,1083,126,-1790,-430,0,492.0091462564492
46,-419,-108,13,-915,1159,135,-1613,-326,0,435.13331290536695
51,-354,-99,150,-753,1201,165,-1374,-262,0,371.1037590755448
62,-294,-90,196,-578,1225,227,-1147,-237,0,313.6558623714851
84,-239,-88,191,-426,1240,300,-971,-236,0,268.18090908936824
86,-208,-101,182,-319,1233,320,-834,-279,0,246.70022294274483
81,-196,-108,167,-256,1216,313,-766,-310,0,237.9936973955403
81,-201,-112,134,-237,1204,313,-790,-341,0,243.93851684389654
92,-216,-109,71,-251,1188,352,-847,-330,0,258.84551377221123
105,-244,-106,-14,-278,1149,397,-950,-307,0,286.00174824640493
113,-274,-98,-122,-273,1066,415,-1068,-282,0,312.16822387936924
109,-311,-75,-238,-219,952,399,-1191,-207,0,337.97485113540625
105,-340,-72,-337,-143,833,372,-1315,-153,0,363.05509223807894
96,-367,-54,-400,-69,721,356,-1417,-116,0,383.172285010281
100,-388,-56,-414,3,609,362,-1484,-106,0,404.57384987168905
96,-399,-56,-373,71,491,357,-1522,-106,0,414.18957012459884
87,-399,-60,-267,139,373,324,-1532,-119,0,412.7590095927647
69,-394,-67,-108,205,256,277,-1511,-153,0,405.56873646769174
56,-388,-70,68,266,143,211,-1477,-171,0,398.22104414508283
41,-370,-71,244,311,27,161,-1406,-174,0,378.97493320798935
20,-339,-72,402,338,-96,77,-1317,-172,0,347.1383009695127
-6,-310,-67,528,343,-210,-17,-1197,-159,0,317.21443851123803
-27,-275,-71,607,321,-310,-84,-1093,-160,0,285.29808972371336
-43,-253,-81,619,273,-395,-152,-990,-194,0,269.1077850973472
-53,-220,-84,555,218,-464,-194,-889,-207,0,241.38144087729694
-58,-198,-89,437,176,-523,-222,-808,-221,0,224.69757453074567
-68,-199,-107,266,146,-585,-249,-806,-280,0,235.95338522682823
-73,-195,-92,19,132,-625,-268,-794,-248,0,227.63567382991621
-73,-180,-64,-199,133,-637,-283,-702,-149,0,204.5116133621756
-77,-170,-59,-324,130,-629,-301,-657,-128,0,195.72940504686565
-62,-158,-41,-391,131,-604,-260,-605,-56,0,174.61099621730585
-56,-155,-45,-390,126,-594,-216,-587,-26,0,170.8391055935379
-52,-155,-36,-382,126,-579,-205,-585,-22,0,167.40669042783207
-59,-153,-36,-394,126,-567,-211,-608,-26,0,167.88686666919483
-51,-161,-33,-433,107,-562,-200,-620,5,0,172.07847047204947
-50,-158,-24,-472,62,-571,-185,-619,19,0,167.45148551147582
-48,-159,-19,-491,-11,-586,-176,-616,39,0,167.17057157286985
-44,-160,-17,-488,-92,-598,-157,-614,49,0,166.80827317612278
-40,-163,-23,-462,-169,-604,-139,-618,44,0,169.4048405447731
-31,-169,-25,-416,-235,-610,-133,-629,33,0,173.62891464269424
-32,-172,-26,-356,-300,-610,-128,-653,21,0,176.8728356758041
-28,-176,-28,-289,-358,-605,-121,-664,9,0,180.3995565404749
-30,-174,-32,-223,-410,-594,-114,-659,10,0,179.4435844492636
-29,-167,-34,-165,-451,-578,-107,-653,0,0,172.87567787285752
-22,-172,-32,-118,-484,-561,-101,-649,2,0,176.3292375075671
-24,-166,-30,-84,-505,-542,-88,-642,4,0,170.3877929899909
-21,-173,-29,-62,-528,-521,-87,-637,4,0,176.666352200978
-17,-167,-36,-61,-550,-495,-85,-633,-5,0,171.67993476233616
-21,-162,-35,-79,-576,-465,-80,-642,-4,0,167.0628624201082
-17,-163,-30,-111,-604,-433,-69,-633,6,0,166.6073227682385
-16,-166,-29,-146,-638,-399,-57,-633,16,0,169.27197050900068
-14,-167,-20,-178,-674,-362,-58,-644,24,0,168.77499814842244
-11,-170,-19,-208,-714,-319,-47,-658,48,0,171.41178489240465
-12,-180,-13,-224,-752,-271,-39,-678,71,0,180.86735471057236
-5,-187,-4,-233,-790,-219,-15,-729,100,0,187.1095935541521
-5,-199,4,-237,-824,-162,-10,-777,130,0,199.10298842558842
0,-208,17,-222,-856,-99,17,-812,190,0,208.6935552430884
13,-228,36,-177,-885,-39,31,-850,234,0,231.19039772447297
6,-232,34,-101,-907,16,25,-890,247,0,234.5548976252681
22,-251,45,-17,-911,98,88,-950,284,0,255.94921371240818
32,-264,53,83,-941,148,139,-1013,327,0,271.1623130156549
36,-270,53,194,-989,155,135,-1029,328,0,277.49774773860776
35,-271,52,304,-1008,164,138,-1044,326,0,278.1546332528006
41,-275,50,416,-1006,192,158,-1049,314,0,282.4995575217774
44,-277,45,524,-998,220,168,-1072,280,0,284.05985284795173
45,-271,40,630,-981,233,173,-1048,260,0,277.60763678256404
43,-270,28,719,-957,232,160,-1043,223,0,274.83267636873165
36,-262,18,767,-936,227,141,-1015,194,0,265.07357469200883
29,-253,10,763,-920,220,119,-989,168,0,254.85289874749316
25,-238,11,716,-911,210,98,-954,155,0,239.5621005084068
19,-232,3,635,-902,197,79,-914,140,0,232.79604807642247
26,-227,-10,530,-874,193,81,-900,96,0,228.7028639960593
33,-231,-29,399,-804,193,101,-918,27,0,235.14038360094594
44,-236,-38,240,-693,183,138,-933,-26,0,243.05554920634913
53,-241,-48,80,-565,159,182,-951,-63,0,251.38416815702615
53,-254,-49,-60,-442,124,192,-976,-66,0,264.05681206891825
48,-267,-43,-160,-330,85,179,-1056,-31,0,274.6670711971131
49,-292,-23,-215,-231,45,188,-1138,49,0,296.97474640110397
46,-300,14,-224,-141,2,153,-1156,181,0,303.8288992179645
46,-304,42,-179,-52,-36,175,-1176,306,0,310.3159680068043
55,-304,75,-126,30,-76,204,-1175,403,0,317.9087919514023
64,-302,84,-84,94,-121,250,-1173,473,0,319.931242613159
77,-303,103,-55,149,-178,296,-1171,518,0,329.16105480448323
94,-305,102,-36,196,-249,355,-1184,523,0,335.05969617368186
100,-307,96,-27,229,-342,386,-1189,488,0,336.8456619878012
103,-308,82,-33,246,-419,398,-1197,433,0,334.958206348195
106,-317,57,-61,256,-469,405,-1237,338,0,339.0781620806625
102,-330,26,-126,270,-505,399,-1315,225,0,346.3812927974027
104,-354,-11,-227,293,-530,404,-1409,76,0,369.1246401962351
113,-382,-56,-365,309,-562,423,-1516,-112,0,402.27975340551257
116,-418,-103,-521,327,-616,428,-1655,-294,0,445.85760058565785
117,-457,-131,-665,387,-688,430,-1783,-433,0,489.59064533546797
127,-492,-159,-748,519,-773,454,-1896,-521,0,532.4227643517884
130,-508,-164,-741,690,-864,469,-1940,-567,0,549.4178737536666
128,-507,-183,-647,829,-956,469,-1918,-629,0,554.0054151359894
119,-485,-199,-484,913,-1053,438,-1837,-697,0,537.5751110310075
110,-447,-211,-291,977,-1149,421,-1717,-748,0,506.3891783993809
83,-399,-206,-107,1017,-1255,348,-1554,-737,0,456.64647157292256
31,-336,-175,43,993,-1363,184,-1339,-639,0,380.1078794237236
-29,-272,-134,145,882,-1447,-29,-1092,-466,0,304.59973736035954
-70,-214,-87,195,695,-1494,-212,-866,-279,0,241.38144087729694
-84,-169,-53,190,468,-1521,-287,-698,-115,0,196.02550854416882
-101,-141,-41,107,272,-1555,-379,-601,-62,0,178.22177195842264
-87,-134,-40,-25,175,-1563,-355,-534,-13,0,164.69669092000603
-88,-146,-50,-167,189,-1561,-364,-552,-50,0,177.65134392961963
-86,-186,-63,-337,295,-1521,-366,-699,-108,0,214.38516739737383
-89,-231,-68,-528,434,-1409,-361,-878,-155,0,256.7216391346861
-94,-291,-64,-708,544,-1242,-382,-1079,-145,0,312.4307923364789
-89,-347,-50,-821,584,-1047,-359,-1283,-98,0,361.70429911738677
-68,-384,-32,-818,533,-857,-268,-1435,-28,0,391.28506232668786
-42,-396,-36,-684,412,-686,-165,-1512,-25,0,399.84496995710725
-19,-395,-44,-466,270,-529,-89,-1507,-59,0,397.89697158938014
-9,-381,-61,-220,131,-386,-2,-1448,-122,0,385.9572515188696
6,-360,-81,4,-26,-254,49,-1376,-205,0,369.04877726392755
17,-332,-96,157,-201,-134,82,-1296,-274,0,346.01878561719735
25,-320,-110,240,-356,-17,106,-1224,-301,0,339.30075154647096
35,-308,-107,272,-448,107,128,-1183,-312,0,327.92987055161655
47,-298,-105,277,-466,224,165,-1145,-296,0,319.43387422125414
47,-285,-98,280,-426,318,176,-1109,-270,0,305.0213107309061
49,-284,-96,278,-355,400,184,-1103,-261,0,303.7647115778921
54,-290,-86,249,-278,468,199,-1125,-230,0,307.265357630827
70,-290,-73,210,-185,509,225,-1119,-169,0,307.130265522628
65,-270,-58,189,-84,540,236,-1050,-114,0,283.70583356709466
63,-253,-47,200,14,573,239,-979,-66,0,264.9282921848854
72,-233,-39,226,102,615,272,-916,-41,0,246.969633760914
78,-217,-45,226,161,653,299,-852,-46,0,234.94254616820683
93,-199,-40,181,188,670,346,-779,-40,0,223.27113561766106
101,-186,-51,107,201,672,370,-739,-78,0,217.71081737019867
112,-168,-55,-16,217,669,427,-680,-72,0,209.267771049438
117,-161,-55,-153,238,645,444,-635,-90,0,206.48244477436816
113,-152,-54,-287,272,619,429,-603,-83,0,196.94923203709124
110,-149,-51,-403,320,603,405,-583,-88,0,192.09893284451113
100,-147,-49,-484,384,602,376,-569,-70,0,184.41800345953212
84,-146,-46,-520,464,612,328,-567,-52,0,174.6081326857372
75,-154,-42,-498,552,632,281,-585,-30,0,176.36609651517495
60,-162,-33,-435,636,651,232,-603,-14,0,175.87779848519824
48,-168,-34,-342,711,664,184,-614,0,0,178.0
32,-167,-32,-241,778,678,121,-638,3,0,173.0231198424072
22,-177,-36,-153,830,690,86,-656,6,0,181.95878654244757
15,-177,-26,-93,864,696,56,-677,18,0,179.5271567200907
3,-175,-32,-51,877,684,20,-670,15,0,177.92695130305583
-2,-171,-30,-22,888,672,-14,-662,7,0,173.62315513778685
-7,-167,-32,-3,894,655,-23,-654,-5,0,170.182255244194
-11,-172,-39,1,899,633,-35,-652,-29,0,176.70880000724355
-15,-165,-44,-11,906,603,-50,-642,-28,0,171.42345230451988
-16,-167,-44,-38,917,570,-54,-644,-29,0,173.43874999549553
-16,-167,-41,-83,935,535,-69,-646,-24,0,172.70205557549104
-17,-169,-34,-137,955,497,-80,-657,1,0,173.2224003990246
