acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label,smv
11,-251,21,95,13,-11,28,-1030,99,1,252.11703631448628
12,-251,22,94,13,-12,31,-1027,109,1,252.2478939456185
11,-250,13,95,10,-11,29,-1029,105,1,250.57932875638406
11,-250,21,95,9,-12,31,-1024,103,1,251.12148454483142
10,-249,21,95,8,-13,29,-1018,103,1,250.08398589273963
8,-249,16,94,6,-13,28,-1023,102,1,249.64174330427994
8,-249,33,92,6,-14,30,-1028,105,1,251.3045960582496
7,-249,22,90,3,-15,28,-1025,101,1,250.0679907545146
9,-248,22,89,2,-13,29,-1019,107,1,249.13650876577685
6,-248,21,87,1,-15,28,-1025,101,1,248.95983611819798
11,-250,16,84,1,-16,29,-1025,101,1,250.75286638441443
12,-248,21,82,1,-15,26,-1025,106,1,249.1766441703556
7,-250,17,79,2,-15,27,-1024,103,1,250.67508851100462
10,-250,20,77,2,-15,26,-1029,99,1,250.99800796022265
8,-252,18,76,2,-14,30,-1029,108,1,252.76866894455097
13,-253,19,75,4,-16,30,-1030,105,1,254.04527155607522
8,-252,18,73,3,-17,30,-1031,98,1,252.76866894455097
11,-250,19,73,2,-16,28,-1032,104,1,250.9621485403725
7,-242,12,72,2,-15,26,-1031,104,1,242.3984323381651
11,-252,22,71,1,-15,27,-1030,101,1,253.1975513309716
9,-253,18,71,1,-16,30,-1032,106,1,253.79913317424865
9,-251,18,71,1,-16,30,-1030,97,1,251.8054804804693
10,-253,19,70,1,-18,28,-1030,100,1,253.90943267236057
12,-255,22,69,0,-20,31,-1029,102,1,256.2284137249419
9,-252,19,70,0,-20,27,-1033,96,1,252.87546342023774
6,-250,19,71,-1,-19,25,-1032,108,1,250.79274311670184
9,-251,18,74,0,-18,28,-1035,103,1,251.8054804804693
9,-252,19,75,0,-20,27,-1031,110,1,252.87546342023774
14,-254,19,78,0,-22,33,-1034,107,1,255.09410028458126
10,-252,22,80,1,-22,30,-1036,105,1,253.15607833903573
11,-254,19,82,2,-23,32,-1036,106,1,254.9470533267643
10,-251,21,84,2,-23,28,-1030,105,1,252.07538554964069
16,-252,18,84,2,-23,37,-1036,102,1,253.14817795117546
10,-250,19,85,2,-22,30,-1031,104,1,250.92030607346229
9,-251,16,84,3,-22,37,-1032,105,1,251.6704193980691
10,-254,23,84,4,-23,34,-1032,109,1,255.23518566216532
14,-253,20,83,4,-23,36,-1031,106,1,254.17513647089874
12,-249,21,82,6,-22,39,-1028,103,1,250.17194087267262
12,-250,26,79,6,-23,34,-1023,108,1,251.63465580082564
15,-250,22,79,5,-22,35,-1023,113,1,251.41400120120596
12,-252,22,78,5,-21,36,-1026,112,1,253.24296633865274
16,-250,22,76,6,-24,37,-1029,113,1,251.4756449439985
11,-249,19,74,6,-22,38,-1026,110,1,249.9659976876855
13,-248,18,73,7,-21,38,-1021,117,1,248.9919677419334
13,-250,21,72,8,-21,37,-1027,115,1,251.21703763877161
11,-249,23,71,7,-20,31,-1027,113,1,250.3018178120167
12,-251,24,71,6,-22,37,-1024,114,1,252.43018836898253
13,-249,25,69,7,-22,36,-1024,115,1,250.58930543820102
9,-251,23,68,6,-21,36,-1029,115,1,252.21221223406292
11,-249,23,66,6,-21,38,-1023,117,1,250.3018178120167
12,-248,21,65,7,-23,36,-1029,119,1,249.1766441703556
11,-251,23,64,7,-23,34,-1030,116,1,252.2914980731614
10,-251,23,65,6,-22,33,-1026,119,1,252.2498761149349
12,-250,22,66,7,-22,34,-1029,115,1,251.25286068023186
12,-253,21,64,8,-23,34,-1032,116,1,254.15349692656207
11,-250,22,62,8,-24,33,-1025,114,1,251.20708588732126
12,-251,23,62,9,-23,35,-1029,112,1,252.3370761501369
12,-251,20,62,10,-22,39,-1030,112,1,252.08133608024215
10,-251,25,60,11,-22,37,-1028,119,1,252.44009190300974
11,-250,24,58,13,-22,33,-1026,111,1,251.3901350490906
13,-252,23,56,14,-23,34,-1029,120,1,253.3811358408514
13,-251,25,55,14,-23,37,-1028,119,1,252.57672101759496
12,-251,22,55,13,-24,32,-1025,116,1,252.2478939456185
11,-250,20,54,15,-25,33,-1032,115,1,251.0398374760468
10,-248,24,53,14,-26,33,-1030,110,1,249.35917869611296
16,-252,20,53,16,-25,33,-1033,114,1,253.29824318380102
11,-253,23,54,16,-24,36,-1033,110,1,254.2813402513051
12,-251,22,54,16,-24,36,-1034,115,1,252.2478939456185
9,-251,24,56,16,-23,37,-1031,120,1,252.3053705334074
14,-251,20,57,17,-24,37,-1032,114,1,252.1844563013351
15,-255,28,58,15,-23,39,-1043,112,1,256.9708154635464
13,-252,23,60,13,-24,36,-1032,113,1,253.3811358408514
13,-253,19,61,14,-25,33,-1027,110,1,254.04527155607522
11,-250,20,61,13,-24,32,-1029,114,1,251.0398374760468
14,-254,18,62,12,-26,39,-1029,114,1,255.0215677153601
14,-253,23,63,10,-25,36,-1032,109,1,254.42877195789
15,-252,20,63,11,-25,36,-1027,108,1,253.23704310388715
14,-250,21,62,12,-27,39,-1032,109,1,251.27077028576164
14,-250,20,62,11,-28,39,-1033,108,1,251.18917174114014
15,-249,21,61,12,-27,38,-1029,109,1,250.33377718558077
12,-250,22,59,11,-28,36,-1032,107,1,251.25286068023186
12,-251,19,59,11,-28,38,-1033,104,1,252.0039682227246
7,-249,21,58,11,-27,33,-1029,111,1,249.98199935195333
11,-250,20,57,10,-27,41,-1023,108,1,251.0398374760468
12,-252,21,56,11,-27,39,-1030,110,1,253.15805339747737
15,-251,25,56,11,-27,36,-1029,105,1,252.68755410585618
15,-253,23,55,13,-27,44,-1030,112,1,254.48575598645988
13,-252,24,56,14,-26,38,-1030,106,1,253.4738645304482
15,-250,20,57,15,-24,39,-1024,104,1,251.24689052802225
12,-251,20,57,15,-24,38,-1024,113,1,252.08133608024215
11,-248,23,57,14,-25,38,-1027,114,1,249.30703961180077
11,-251,23,58,13,-25,35,-1026,118,1,252.2914980731614
13,-252,20,57,14,-23,36,-1023,116,1,253.12645061312736
10,-251,23,56,14,-23,38,-1024,105,1,252.2498761149349
12,-251,23,57,13,-22,37,-1027,109,1,252.3370761501369
11,-249,22,56,13,-22,35,-1031,113,1,250.21191018814432
15,-252,23,55,13,-23,40,-1026,114,1,253.49161721840034
13,-251,21,57,14,-22,37,-1038,118,1,252.21221223406292
12,-247,24,58,12,-22,40,-1033,117,1,248.45321491178174
14,-252,22,56,12,-23,37,-1030,107,1,253.34561373743972
14,-250,22,58,10,-22,39,-1034,112,1,251.35632078784093
11,-253,24,56,12,-23,37,-1034,107,1,254.37374078312408
19,-252,25,56,11,-23,41,-1036,107,1,253.9488137400921
5,-248,30,58,12,-23,42,-1039,109,1,249.85795964907743
13,-253,23,60,11,-23,34,-1039,113,1,254.3757063872256
11,-248,21,60,12,-23,40,-1032,110,1,249.13048789740688
15,-249,16,62,12,-23,42,-1034,109,1,249.9639974076267
14,-249,19,65,13,-24,39,-1031,113,1,250.11597310047992
14,-253,20,66,12,-24,45,-1026,105,1,254.17513647089874
12,-250,20,66,12,-24,37,-1026,109,1,251.08564275959708
13,-252,23,65,12,-24,37,-1029,117,1,253.3811358408514
11,-250,24,65,10,-24,34,-1029,114,1,251.3901350490906
14,-251,18,66,10,-25,43,-1028,114,1,252.03372790164414
15,-253,25,64,9,-26,39,-1023,111,1,254.67430180526657
13,-248,25,63,8,-26,40,-1031,107,1,249.5956730394179
11,-250,23,63,9,-26,40,-1029,119,1,251.29663746258126
12,-247,23,64,7,-28,37,-1028,114,1,248.35861168882386
15,-251,23,62,7,-29,38,-1025,114,1,252.49752474034275
13,-251,22,62,6,-30,37,-1027,112,1,252.29744350666735
15,-252,22,60,7,-30,40,-1029,116,1,253.40284134160768
12,-249,22,59,7,-29,39,-1025,110,1,250.2578670092111
12,-252,24,59,7,-30,40,-1026,120,1,253.42454498331452
14,-252,23,59,7,-31,36,-1026,120,1,253.4344096605668
7,-251,21,57,8,-31,37,-1030,113,1,251.9742050290069
12,-251,19,57,8,-31,41,-1028,110,1,252.0039682227246
10,-248,22,59,9,-30,35,-1032,115,1,249.17463755366435
14,-252,22,58,8,-28,37,-1030,115,1,253.34561373743972
13,-251,20,60,8,-30,40,-1029,113,1,252.13091837376868
12,-252,20,61,7,-28,40,-1034,115,1,253.07706336213087
14,-253,23,61,8,-29,39,-1033,117,1,254.42877195789
14,-251,20,61,9,-28,38,-1031,117,1,252.1844563013351
11,-250,24,64,10,-27,39,-1033,111,1,251.3901350490906
13,-252,24,63,10,-26,36,-1031,117,1,253.4738645304482
16,-251,20,64,10,-27,43,-1030,115,1,252.30338880007142
13,-242,13,63,10,-28,36,-1029,111,1,242.69734238347152
13,-249,21,61,9,-27,42,-1026,120,1,250.22190151943136
14,-251,25,58,8,-28,39,-1028,117,1,252.6301644697244
10,-247,23,55,9,-27,41,-1030,113,1,248.27001429894833
15,-251,22,53,10,-28,41,-1029,119,1,252.4083992263332
12,-250,21,53,8,-29,44,-1029,113,1,251.1672749384362
14,-254,21,53,10,-26,42,-1034,108,1,255.2508570014996
14,-252,23,56,10,-28,43,-1037,113,1,253.4344096605668
14,-253,22,60,10,-26,43,-1034,107,1,254.34032318922613
15,-250,21,63,11,-26,38,-1032,110,1,251.3284703331479
16,-251,23,64,10,-27,46,-1030,112,1,252.55890402042846
12,-246,20,65,9,-28,42,-1020,119,1,247.1032172999777
13,-252,17,60,10,-29,48,-1016,121,1,252.90709756746645
15,-248,21,56,8,-29,46,-1008,120,1,249.33912649241395
17,-249,25,50,8,-30,43,-1013,121,1,250.82862675540048
14,-248,26,45,6,-29,43,-1029,118,1,249.75187686982454
14,-253,23,43,6,-30,48,-1031,118,1,254.42877195789
15,-255,27,45,7,-26,44,-1039,114,1,256.863777127099
13,-253,23,49,7,-24,49,-1046,117,1,254.3757063872256
15,-257,22,54,9,-23,43,-1053,117,1,258.3756954514104
17,-254,26,60,11,-23,44,-1056,121,1,255.8925555775314
17,-258,28,68,11,-22,46,-1063,119,1,260.07114411252934
16,-258,26,76,13,-24,48,-1050,128,1,259.79992301769454
17,-256,22,86,13,-24,49,-1048,116,1,257.50533975046034
17,-252,21,95,12,-25,45,-1034,117,1,253.4442739538615
18,-247,21,100,13,-25,51,-1028,109,1,248.5437587226845
15,-247,20,99,13,-24,48,-1017,101,1,248.26195842295292
16,-250,24,97,13,-24,50,-1017,105,1,251.6584987637016
16,-247,17,89,13,-23,50,-1017,107,1,248.10078597215286
15,-247,21,84,14,-20,51,-1015,109,1,248.34451876375286
13,-249,25,79,13,-21,52,-1015,114,1,250.58930543820102
15,-247,25,75,13,-19,49,-1015,118,1,248.71469598718932
11,-248,18,71,12,-20,48,-1016,121,1,248.8955604264568
17,-264,26,67,11,-20,47,-1021,122,1,265.8213685917669
14,-249,27,63,10,-20,43,-1025,132,1,250.85055311878426
17,-248,28,60,10,-19,45,-1025,128,1,250.15395259719563
13,-252,22,57,8,-20,50,-1028,126,1,253.2923212416831
16,-252,20,55,6,-20,51,-1030,120,1,253.29824318380102
17,-251,23,55,4,-21,54,-1028,120,1,252.62422686670413
14,-252,24,54,2,-20,49,-1026,113,1,253.527118865024
15,-249,21,53,3,-22,54,-1030,113,1,250.33377718558077
16,-251,26,53,4,-21,50,-1027,114,1,252.84975776140266
17,-250,27,53,4,-19,55,-1027,115,1,252.02777624698433
16,-252,24,53,3,-21,50,-1026,117,1,253.64542179980305
14,-252,24,56,3,-22,50,-1033,117,1,253.527118865024
15,-251,22,59,2,-22,50,-1034,120,1,252.4083992263332
13,-250,21,61,2,-21,43,-1032,116,1,251.21703763877161
15,-252,24,62,4,-21,49,-1035,114,1,253.58430550804994
15,-251,24,65,4,-22,45,-1033,120,1,252.59057781318765
9,-250,24,65,4,-23,41,-1027,119,1,251.3105648396024
15,-252,25,66,4,-24,41,-1030,117,1,253.68090192208007
13,-251,24,67,4,-24,44,-1028,112,1,252.47970215445042
13,-250,25,66,5,-25,42,-1022,119,1,251.58298829610877
16,-250,20,66,6,-24,45,-1026,115,1,251.30857526156962
11,-251,22,64,8,-23,41,-1026,112,1,252.20229975160814
16,-251,27,63,9,-23,48,-1025,117,1,252.95454137057908
13,-250,24,62,8,-25,46,-1030,121,1,251.48558606806873
16,-255,25,62,7,-23,50,-1029,115,1,256.7216391346861
14,-254,20,63,7,-21,47,-1027,114,1,255.17053121393153
13,-251,19,63,5,-22,52,-1033,115,1,252.05356573553962
15,-255,23,63,2,-21,43,-1029,117,1,256.474170239422
18,-250,22,62,1,-22,47,-1027,116,1,251.61081057856
14,-251,22,61,2,-22,46,-1030,119,1,252.35094610482443
13,-249,25,61,2,-22,48,-1029,121,1,250.58930543820102
12,-254,31,58,4,-23,49,-1026,116,1,256.1659618294359
15,-250,25,57,3,-22,50,-1028,118,1,251.6942589730644
15,-249,26,56,4,-22,47,-1026,124,1,250.80271130910845
13,-252,23,55,7,-20,47,-1032,122,1,253.3811358408514
13,-252,25,55,6,-21,43,-1028,112,1,253.57050301641948
18,-251,23,54,7,-20,49,-1035,120,1,252.69349022086027
12,-251,25,56,7,-20,49,-1034,124,1,252.52722625491296
14,-250,21,55,7,-22,53,-1031,121,1,251.27077028576164
17,-251,25,55,8,-23,47,-1025,123,1,252.81416099577967
15,-251,26,55,8,-23,49,-1032,120,1,252.78844910319776
15,-250,22,54,8,-23,55,-1028,123,1,251.41400120120596
15,-249,26,52,7,-24,49,-1029,118,1,250.80271130910845
9,-253,20,51,6,-23,48,-1029,121,1,253.9488137400921
16,-251,24,48,4,-23,49,-1020,120,1,252.65193448695382
14,-253,24,47,2,-23,50,-1019,118,1,254.52111896658005
15,-245,25,43,3,-24,52,-1017,122,1,246.72859582950656
16,-248,25,43,3,-24,52,-1028,127,1,249.76989410255192
15,-249,25,40,2,-24,48,-1020,118,1,250.70101714991105
19,-252,26,38,2,-24,50,-1026,128,1,254.04920783186867
19,-252,22,37,3,-24,53,-1018,116,1,253.67104683033892
18,-253,28,36,4,-25,48,-1028,125,1,255.180328395431
19,-252,22,34,4,-24,54,-1029,124,1,253.67104683033892
16,-250,29,34,5,-25,49,-1026,123,1,252.1844563013351
17,-254,24,35,6,-22,48,-1031,130,1,255.69708641280997
15,-252,27,35,6,-21,52,-1024,123,1,253.88580109962825
17,-252,21,35,7,-23,50,-1032,126,1,253.4442739538615
14,-250,25,35,9,-21,49,-1028,121,1,251.63664280068593
16,-255,26,37,9,-21,51,-1032,121,1,256.8209493012593
17,-252,24,39,9,-21,48,-1028,117,1,253.71046490044512
13,-250,24,39,7,-20,49,-1030,118,1,251.48558606806873
14,-249,25,41,6,-19,51,-1031,123,1,250.64317265786434
16,-248,24,41,5,-19,51,-1018,121,1,249.67178454923575
23,-248,18,41,8,-20,50,-1021,117,1,249.7138362205827
13,-243,19,39,8,-19,50,-1025,118,1,244.0880988495752
17,-248,26,38,8,-20,50,-1025,120,1,249.9379923100928
14,-249,21,37,7,-20,50,-1026,122,1,250.27584781596485
16,-249,25,38,6,-19,52,-1021,123,1,250.76283616197995
18,-249,23,36,8,-21,54,-1027,117,1,250.70700030114835
19,-250,24,35,8,-20,53,-1029,117,1,251.86702840983375
17,-251,24,35,10,-20,53,-1030,123,1,252.71723328653312
17,-252,25,34,10,-19,50,-1028,115,1,253.80701329947524
19,-251,30,33,11,-21,57,-1029,111,1,253.4995069028735
17,-253,23,31,12,-19,52,-1030,123,1,254.61146871262497
18,-251,25,30,12,-20,47,-1030,118,1,252.88337232803585
17,-249,21,31,10,-21,56,-1025,117,1,250.4615738990714
16,-249,25,29,10,-20,55,-1033,121,1,250.76283616197995
17,-252,23,28,10,-20,52,-1032,119,1,253.6178227175685
15,-251,23,27,9,-20,52,-1030,114,1,252.49752474034275
18,-252,24,25,9,-20,52,-1028,119,1,253.7794317906792
18,-254,24,25,8,-19,53,-1032,118,1,255.76551761330143
16,-255,23,25,9,-20,54,-1034,113,1,256.5345980564805
17,-254,25,25,11,-20,52,-1031,116,1,255.79288496750647
15,-249,23,27,11,-19,51,-1038,115,1,250.50948085850962
17,-254,23,27,11,-20,56,-1032,109,1,255.60516426707815
17,-253,19,28,12,-18,55,-1034,118,1,254.2813402513051
17,-254,21,29,12,-19,56,-1032,110,1,255.43296576597157
17,-252,23,31,11,-20,50,-1028,115,1,253.6178227175685
17,-252,23,32,8,-19,55,-1021,110,1,253.6178227175685
19,-253,22,33,7,-20,55,-1025,108,1,254.6644851564505
15,-248,18,31,7,-19,56,-1025,110,1,249.1043957861844
17,-249,23,29,6,-20,55,-1022,108,1,250.63718798294877
14,-249,22,27,4,-19,55,-1017,113,1,250.36173829081793
19,-248,20,26,3,-19,56,-1022,110,1,249.52955736745898
16,-250,23,24,3,-22,52,-1022,113,1,251.5651009182315
11,-251,14,24,2,-20,50,-1029,103,1,251.63068175403413
21,-251,29,23,3,-20,56,-1032,110,1,253.54092371844038
17,-252,20,23,3,-19,54,-1029,114,1,253.3633754116802
16,-249,20,26,3,-19,55,-1028,111,1,250.31380305528498
16,-252,17,26,6,-19,53,-1031,119,1,253.0790390372146
18,-255,24,28,6,-21,55,-1036,103,1,256.7586415293554
18,-252,26,30,7,-21,57,-1032,122,1,253.97637685422634
14,-252,25,33,9,-21,52,-1033,117,1,253.62373705944796
18,-253,20,34,9,-21,55,-1031,115,1,254.42680676375278
12,-250,23,36,9,-20,56,-1031,121,1,251.342395946247
17,-252,25,37,9,-19,54,-1033,111,1,253.80701329947524
16,-251,22,37,8,-21,51,-1032,115,1,252.46980017419907
14,-246,18,38,7,-22,50,-1026,110,1,247.0546498246896
17,-250,19,35,7,-21,49,-1032,117,1,251.29663746258126
19,-252,21,35,7,-20,50,-1027,113,1,253.58627723124135
17,-251,20,32,9,-22,56,-1021,108,1,252.3687777836236
18,-251,24,31,9,-19,51,-1024,113,1,252.7864711569826
18,-248,20,30,8,-20,54,-1026,110,1,249.4554068365727
15,-251,26,30,6,-21,53,-1023,111,1,252.78844910319776
19,-251,20,27,6,-21,53,-1022,110,1,252.51138588190435
16,-251,20,27,6,-20,51,-1020,114,1,252.30338880007142
20,-249,18,25,4,-20,58,-1025,118,1,250.44959572736389
15,-250,19,24,6,-19,57,-1023,114,1,251.16926563574611
21,-250,22,21,6,-19,55,-1022,105,1,251.84320518926057
17,-249,21,20,8,-19,57,-1018,117,1,250.4615738990714
18,-247,20,19,5,-19,59,-1024,107,1,248.46126458665543
16,-252,18,19,7,-18,58,-1029,113,1,253.14817795117546
19,-251,21,19,6,-18,56,-1033,112,1,252.59255729336127
18,-252,21,20,7,-19,53,-1033,111,1,253.51331325987596
20,-251,21,20,7,-18,57,-1035,109,1,252.6697449240807
19,-253,23,22,8,-19,56,-1035,107,1,254.75282137789955
14,-250,20,23,9,-21,56,-1029,111,1,251.18917174114014
16,-249,20,25,9,-21,53,-1032,110,1,250.31380305528498
19,-254,13,29,8,-20,55,-1023,106,1,255.04117314661175
19,-251,16,29,7,-19,51,-1033,114,1,252.22608905503807
15,-247,21,29,8,-21,56,-1026,107,1,248.34451876375286
17,-250,18,29,6,-20,50,-1021,103,1,251.22300850041583
18,-247,22,29,7,-21,59,-1026,114,1,248.63024755648698
17,-246,24,27,7,-21,61,-1022,114,1,247.7518920210298
17,-249,23,23,7,-22,57,-1023,109,1,250.63718798294877
17,-250,19,22,7,-22,55,-1028,108,1,251.29663746258126
16,-254,19,21,6,-20,58,-1031,106,1,255.2116768488464
16,-251,21,19,8,-18,60,-1030,105,1,252.38462710711997
17,-250,18,21,9,-20,58,-1036,102,1,251.22300850041583
19,-252,23,24,10,-19,58,-1031,104,1,253.75972887753485
19,-252,22,27,11,-19,54,-1034,102,1,253.67104683033892
20,-253,20,33,11,-18,56,-1031,95,1,254.5761182829214
17,-252,20,34,11,-20,57,-1028,104,1,253.3633754116802
19,-249,21,35,11,-21,57,-1025,109,1,250.6052673029839
16,-248,17,33,11,-20,58,-1019,101,1,249.096366894421
18,-250,21,30,12,-20,62,-1020,107,1,251.52534663528445
21,-251,18,28,12,-20,60,-1020,109,1,252.5193061926157
19,-248,18,26,11,-20,57,-1026,107,1,249.3772243008571
17,-253,18,23,11,-19,58,-1027,109,1,254.20857577981118
15,-252,24,23,10,-18,64,-1034,100,1,253.58430550804994
18,-254,19,22,10,-16,57,-1037,107,1,255.34486483969087
18,-252,19,24,11,-15,57,-1043,105,1,253.3554814879678
17,-253,21,24,9,-16,54,-1042,111,1,254.43859770089915
17,-253,24,25,7,-14,57,-1040,110,1,254.70374948162817
15,-256,21,28,5,-16,60,-1039,118,1,257.2974931863892
17,-256,23,31,6,-17,52,-1038,114,1,257.59270175996835
15,-253,22,32,5,-19,56,-1036,105,1,254.39732702998276
16,-252,19,34,5,-19,57,-1032,106,1,253.2212471338059
16,-246,17,33,7,-21,58,-1025,102,1,247.1052407376258
18,-250,16,30,7,-22,59,-1023,96,1,251.15732121520966
18,-252,21,25,8,-22,54,-1019,98,1,253.51331325987596
18,-249,20,21,9,-22,57,-1022,98,1,250.44959572736389
22,-250,16,19,12,-22,57,-1026,98,1,251.4756449439985
19,-249,21,17,13,-23,56,-1027,98,1,250.6052673029839
15,-251,18,19,12,-21,53,-1030,105,1,252.09125331911062
16,-249,20,21,13,-23,60,-1034,103,1,250.31380305528498
18,-253,21,24,13,-22,56,-1032,102,1,254.50736728039917
16,-250,19,28,13,-22,59,-1033,105,1,251.23096942853203
17,-255,22,33,13,-22,60,-1034,109,1,256.51120833211166
16,-252,26,36,13,-22,64,-1035,103,1,253.84247083575278
18,-249,21,38,12,-23,57,-1031,105,1,250.53143515335555
18,-253,22,40,11,-23,55,-1030,98,1,254.59183019099416
16,-250,18,43,10,-22,59,-1027,108,1,251.15732121520966
14,-248,21,42,10,-22,58,-1025,95,1,249.28096598015662
18,-251,20,42,10,-22,58,-1026,102,1,252.43811122728675
19,-250,17,42,11,-23,58,-1023,97,1,251.29663746258126
18,-249,21,43,10,-23,62,-1019,103,1,250.53143515335555
17,-245,19,41,10,-24,64,-1022,97,1,246.32295873507204
16,-247,20,40,10,-23,56,-1022,104,1,248.32438462623844
17,-249,19,39,11,-23,56,-1023,98,1,250.3018178120167
17,-250,15,38,11,-23,58,-1023,106,1,251.0258950785755
19,-252,17,37,12,-23,56,-1023,102,1,253.28639916110774
19,-252,21,34,13,-25,58,-1034,101,1,253.58627723124135
15,-248,18,35,14,-26,62,-1031,105,1,249.1043957861844
16,-252,20,34,13,-27,55,-1029,100,1,253.29824318380102
18,-252,21,33,10,-29,57,-1028,104,1,253.51331325987596
21,-249,17,34,11,-29,53,-1032,97,1,250.4615738990714
20,-253,20,33,10,-30,62,-1032,97,1,254.5761182829214
18,-251,19,34,12,-30,56,-1032,104,1,252.36085274859886
18,-253,15,33,13,-31,57,-1033,95,1,254.08266371399682
18,-256,21,34,12,-31,59,-1028,104,1,257.489805623446
19,-250,19,35,14,-31,56,-1034,95,1,251.43985364297365
12,-258,10,37,15,-32,58,-1035,92,1,258.47243566771294
19,-255,17,39,14,-33,60,-1025,102,1,256.27134057479
16,-248,19,40,15,-33,57,-1029,93,1,249.24084737458264
17,-251,22,39,16,-34,56,-1027,96,1,252.5351460688195
17,-252,15,38,15,-36,54,-1031,93,1,253.0177859360879
17,-251,16,38,14,-35,57,-1023,97,1,252.08331955922827
21,-253,18,36,14,-34,57,-1027,100,1,254.50736728039917
17,-252,22,34,12,-37,59,-1031,96,1,253.52909103296213
16,-249,20,33,11,-36,57,-1030,97,1,250.31380305528498
15,-253,17,33,12,-35,55,-1030,98,1,254.0137791538089
17,-254,20,35,12,-36,58,-1031,95,1,255.35269726399994
19,-253,23,34,13,-36,55,-1035,99,1,254.75282137789955
17,-252,16,35,13,-38,56,-1032,99,1,253.0790390372146
21,-252,18,36,14,-39,62,-1032,102,1,253.51331325987596
18,-253,19,36,12,-38,56,-1035,95,1,254.3501523490796
17,-247,20,36,11,-41,60,-1032,104,1,248.39082108644837
19,-251,18,35,11,-44,57,-1032,95,1,252.36085274859886
17,-250,22,33,10,-46,60,-1038,93,1,251.54124910240864
16,-251,19,32,11,-48,57,-1029,90,1,252.22608905503807
16,-249,19,31,12,-47,62,-1027,91,1,250.23588871303014
17,-249,18,31,12,-51,57,-1029,100,1,250.22789612671087
21,-252,19,30,12,-52,62,-1025,101,1,253.58627723124135
20,-251,21,32,12,-52,61,-1030,97,1,252.6697449240807
13,-253,17,34,12,-53,60,-1027,102,1,253.90352498537706
18,-247,24,32,10,-54,56,-1033,99,1,248.81519246219673
19,-250,21,35,9,-56,60,-1033,105,1,251.5988871199553
19,-251,23,37,8,-56,62,-1030,97,1,252.7666908435524
15,-251,20,38,9,-59,55,-1027,98,1,252.24194734421155
21,-253,18,40,8,-60,60,-1029,102,1,254.50736728039917
19,-253,21,43,9,-60,57,-1030,100,1,254.58004635084816
17,-253,19,45,9,-60,63,-1035,104,1,254.2813402513051
16,-251,17,47,7,-61,62,-1029,101,1,252.08331955922827
18,-250,20,49,9,-62,60,-1034,94,1,251.44383070578607
22,-252,19,49,9,-65,61,-1029,101,1,253.67104683033892
17,-252,16,49,10,-63,59,-1031,98,1,253.0790390372146
22,-250,23,50,11,-65,65,-1028,102,1,252.01785651020842
19,-251,17,51,14,-66,65,-1028,89,1,252.2914980731614
20,-248,15,50,15,-66,66,-1024,92,1,249.25689559167665
22,-252,20,49,17,-67,73,-1028,95,1,253.74790639530408
21,-251,20,46,19,-70,63,-1017,88,1,252.6697449240807
20,-248,19,46,20,-70,71,-1023,93,1,249.52955736745898
17,-249,17,42,22,-72,72,-1019,93,1,250.1579501035296
21,-249,20,42,21,-73,72,-1026,96,1,250.68306683938587
17,-255,19,40,23,-76,72,-1030,97,1,256.27134057479
19,-251,21,41,22,-79,71,-1031,93,1,252.59255729336127
25,-255,16,42,22,-84,70,-1036,90,1,256.7216391346861
19,-252,17,41,23,-86,64,-1031,95,1,253.28639916110774
24,-254,17,42,23,-89,65,-1034,92,1,255.69708641280997
22,-254,19,43,27,-90,63,-1041,102,1,255.65797464581465
22,-251,14,45,27,-92,70,-1038,94,1,252.35094610482443
22,-257,17,45,29,-94,69,-1034,91,1,258.4995164405535
21,-249,15,46,30,-97,74,-1033,88,1,250.33377718558077
20,-252,19,47,30,-98,78,-1035,89,1,253.50542400508908
22,-253,16,46,32,-100,73,-1031,92,1,254.458248048673
24,-255,17,47,32,-103,73,-1036,92,1,256.6904750862408
23,-251,17,48,33,-104,68,-1041,92,1,252.62422686670413
23,-253,17,47,33,-107,72,-1033,97,1,254.61146871262497
21,-253,15,50,34,-109,74,-1041,93,1,254.3127995205904
27,-254,19,52,33,-113,70,-1034,94,1,256.13668226163935
22,-253,19,55,33,-115,67,-1035,96,1,254.6644851564505
21,-251,20,58,35,-117,74,-1031,92,1,252.6697449240807
20,-255,19,59,36,-119,71,-1034,94,1,256.48781647477915
24,-256,20,61,37,-121,72,-1035,96,1,257.8992051170379
17,-250,17,61,37,-123,69,-1034,93,1,251.1533396154628
18,-257,21,62,37,-123,77,-1034,88,1,258.484042060627
22,-250,18,64,36,-121,78,-1032,87,1,251.61081057856
22,-251,17,66,37,-120,79,-1022,96,1,252.5351460688195
23,-252,18,68,37,-120,79,-1032,89,1,253.68681479335893
23,-249,18,67,37,-119,79,-1029,94,1,250.70700030114835
22,-249,19,68,34,-118,77,-1022,100,1,250.69104491385409
23,-250,16,69,33,-117,81,-1025,97,1,251.5651009182315
26,-251,20,71,36,-118,81,-1027,92,1,253.1343516791034
26,-250,17,73,37,-120,88,-1023,98,1,251.92260716339055
25,-247,19,73,39,-119,87,-1023,96,1,248.98795151573097
28,-249,20,74,39,-123,87,-1030,94,1,251.3662666309861
29,-250,17,75,37,-126,94,-1027,97,1,252.2498761149349
27,-253,19,78,37,-127,90,-1026,102,1,255.1450567814317
